OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
5581,TJ42,man35,34,76.49,19.39,2020-09-04,2020-10-23
5582,ZS84,man35,98,40.11,10.44,2020-07-30,2020-10-10
5583,SS84,man39,79,87.9,28.26,2020-07-30,2020-10-06
5584,GP61,man21,20,61.45,14.04,2020-08-30,2020-10-07
5585,UQ81,man76,13,65.21,26.37,2020-09-20,2020-10-23
5586,TX63,man95,19,86.9,28.7,2020-09-16,2020-10-13
5587,HU55,man34,35,38.63,19.38,2020-09-10,2020-10-22
5588,LB38,man64,77,43.06,20.98,2020-09-03,2020-10-22
5589,YS17,man33,35,25.49,15.2,2020-08-01,2020-10-19
5590,TN08,man14,48,69.4,10.31,2020-09-02,2020-10-19
5591,VO24,man19,51,93.43,16.33,2020-09-02,2020-10-18
5592,GP20,man64,80,94.68,28.0,2020-08-26,2020-09-27
5593,OP68,man70,54,96.64,25.8,2020-08-02,2020-10-19
5594,RX48,man79,69,58.56,24.16,2020-09-09,2020-10-01
5595,PK53,man20,52,65.0,23.81,2020-09-09,2020-10-03
5596,RX44,man43,34,96.7,12.19,2020-08-30,2020-09-30
5597,LZ36,man88,10,56.11,15.57,2020-09-04,2020-10-02
5598,FK37,man54,62,88.05,15.96,2020-08-08,2020-10-05
5599,SB07,man44,72,77.95,24.86,2020-09-08,2020-10-09
5600,AZ32,man26,28,81.26,29.48,2020-07-28,2020-09-29
5601,CO76,man38,37,68.82,14.21,2020-08-27,2020-10-20
5602,NX82,man70,44,40.84,19.14,2020-09-17,2020-10-06
5603,OC13,man92,65,40.24,29.54,2020-08-31,2020-10-13
5604,RX84,man58,100,73.14,24.48,2020-09-26,2020-10-01
5605,BW71,man78,86,67.47,21.01,2020-09-13,2020-10-05
5606,RS81,man43,61,84.53,16.32,2020-08-30,2020-09-27
5607,OH85,man22,71,73.88,18.82,2020-09-04,2020-10-20
5608,PP04,man11,54,44.92,20.86,2020-08-22,2020-10-24
5609,RK47,man95,62,51.78,22.43,2020-09-06,2020-10-12
5610,IN78,man29,62,25.02,11.28,2020-09-09,2020-10-23
5611,TP85,man38,31,38.95,22.18,2020-08-15,2020-10-25
5612,UE85,man18,46,69.27,23.12,2020-08-06,2020-10-10
5613,PN34,man67,10,97.76,18.16,2020-08-11,2020-10-11
5614,AW80,man35,68,92.1,19.21,2020-08-14,2020-10-26
5615,LO57,man55,93,57.92,20.3,2020-08-24,2020-10-13
5616,LU34,man78,26,32.44,24.47,2020-08-07,2020-09-27
5617,QY61,man04,18,54.11,12.08,2020-08-12,2020-10-11
5618,BK75,man36,23,74.17,29.56,2020-08-02,2020-10-07
5619,DP90,man75,21,62.89,21.2,2020-09-02,2020-10-18
5620,TJ57,man46,72,63.04,12.63,2020-09-07,2020-10-19
5621,MT30,man38,42,79.26,26.27,2020-09-26,2020-10-26
5622,BR56,man88,91,59.63,20.63,2020-07-28,2020-10-24
5623,FO12,man29,15,73.09,10.51,2020-09-19,2020-10-04
5624,UI53,man75,40,79.24,19.49,2020-09-15,2020-10-20
5625,HQ79,man75,88,28.2,27.16,2020-07-28,2020-10-07
5626,HC26,man60,6,44.88,22.64,2020-09-18,2020-10-19
5627,HF63,man41,81,47.46,24.71,2020-09-04,2020-10-06
5628,XW23,man74,19,25.78,28.55,2020-08-02,2020-10-19
5629,OC44,man78,1,72.41,18.29,2020-08-05,2020-10-13
5630,GR99,man06,11,67.96,21.81,2020-08-21,2020-09-30
5631,TD75,man16,44,53.53,16.64,2020-08-06,2020-10-05
5632,RC60,man27,45,77.7,16.29,2020-08-31,2020-10-16
5633,UJ80,man78,9,99.91,25.33,2020-08-05,2020-10-13
5634,BM18,man15,54,56.69,11.86,2020-08-19,2020-09-30
5635,SN94,man80,31,54.02,16.12,2020-09-03,2020-09-30
5636,CB63,man20,17,55.59,27.39,2020-08-12,2020-09-26
5637,EY24,man04,60,43.59,11.82,2020-08-31,2020-10-26
5638,HT27,man07,66,96.28,16.03,2020-09-09,2020-10-23
5639,SZ81,man80,68,94.73,27.55,2020-08-10,2020-10-23
5640,HA99,man32,47,95.65,13.77,2020-08-08,2020-10-14
5641,EI97,man01,13,67.93,18.31,2020-09-12,2020-10-14
5642,AV98,man45,33,58.91,23.95,2020-08-24,2020-10-14
5643,AU48,man21,28,76.32,22.66,2020-09-01,2020-10-21
5644,VN56,man37,14,72.57,24.72,2020-08-17,2020-10-03
5645,JU06,man71,99,89.01,23.34,2020-08-08,2020-10-12
5646,XK63,man36,45,75.56,18.44,2020-09-23,2020-10-05
5647,OP81,man83,79,61.87,15.02,2020-08-02,2020-10-13
5648,PK01,man84,78,96.92,11.33,2020-08-01,2020-09-28
5649,LI88,man99,52,71.83,21.4,2020-09-11,2020-10-22
5650,JO84,man90,16,43.78,26.12,2020-09-04,2020-10-05
5651,ZW76,man09,32,28.09,22.12,2020-08-13,2020-10-18
5652,WH41,man86,55,85.58,23.14,2020-09-21,2020-09-28
5653,UA22,man45,10,24.34,27.57,2020-09-09,2020-10-19
5654,UN66,man41,25,42.63,23.69,2020-07-30,2020-10-03
5655,AA42,man52,56,53.64,28.18,2020-09-06,2020-10-20
5656,ZB82,man65,44,46.61,21.94,2020-09-16,2020-10-15
5657,YA07,man29,34,99.54,23.49,2020-09-09,2020-09-30
5658,TU37,man62,37,23.46,14.81,2020-09-21,2020-10-04
5659,JH75,man10,44,84.45,27.61,2020-09-08,2020-10-21
5660,SO94,man12,84,99.77,10.85,2020-09-22,2020-10-17
5661,IV08,man79,29,37.16,12.76,2020-09-10,2020-10-10
5662,RT80,man63,94,66.45,29.71,2020-07-28,2020-10-20
5663,BR01,man14,83,28.14,10.07,2020-08-13,2020-10-25
5664,DE55,man10,9,36.27,13.97,2020-08-24,2020-10-18
5665,GF54,man13,8,27.14,29.87,2020-08-24,2020-10-08
5666,LY50,man14,54,27.19,17.57,2020-09-04,2020-09-30
5667,DR27,man23,53,74.3,27.71,2020-08-02,2020-09-29
5668,ZN23,man08,27,73.45,29.31,2020-08-18,2020-10-07
5669,YX62,man88,48,33.5,25.73,2020-08-31,2020-10-20
5670,XA16,man89,92,94.14,20.59,2020-08-09,2020-10-04
5671,MQ22,man51,64,59.67,22.04,2020-08-14,2020-09-27
5672,AU09,man90,92,96.98,24.1,2020-09-08,2020-10-16
5673,DQ57,man37,83,29.08,29.01,2020-08-03,2020-10-19
5674,WN87,man14,45,78.05,20.05,2020-08-03,2020-10-26
5675,CF98,man43,78,74.45,27.02,2020-09-07,2020-10-26
5676,HH12,man21,57,23.05,28.85,2020-08-20,2020-10-19
5677,ED26,man15,41,73.75,21.3,2020-09-06,2020-10-07
5678,WL60,man14,27,51.56,19.72,2020-09-20,2020-10-08
5679,OW95,man73,31,50.14,23.81,2020-07-28,2020-10-25
5680,BL75,man27,74,39.71,21.74,2020-09-10,2020-10-13
5681,RB83,man71,37,90.86,21.02,2020-09-04,2020-09-27
5682,KD21,man00,89,64.12,18.71,2020-09-21,2020-10-09
5683,JK84,man56,41,47.86,17.96,2020-08-23,2020-10-17
5684,CC17,man09,45,39.81,26.17,2020-09-09,2020-10-24
5685,YI68,man87,99,43.99,25.7,2020-08-27,2020-09-30
5686,SI22,man85,94,20.32,17.14,2020-09-14,2020-10-09
5687,AK74,man93,91,30.87,20.49,2020-08-30,2020-10-17
5688,KY61,man13,48,77.05,17.25,2020-08-09,2020-10-14
5689,MK73,man03,64,91.3,22.02,2020-09-22,2020-10-24
5690,MT91,man44,100,92.15,23.96,2020-08-20,2020-09-30
5691,CZ96,man72,13,88.64,16.88,2020-08-25,2020-10-19
5692,OW28,man45,53,97.72,15.86,2020-08-25,2020-10-23
5693,CM39,man99,13,49.45,26.16,2020-08-28,2020-10-11
5694,PJ39,man99,54,55.25,27.24,2020-09-24,2020-10-26
5695,DG78,man58,34,73.42,17.18,2020-09-11,2020-10-22
5696,LN99,man25,95,79.64,20.94,2020-07-29,2020-10-16
5697,AT56,man46,86,55.71,27.7,2020-08-15,2020-10-24
5698,WA30,man17,48,87.21,21.14,2020-08-30,2020-10-18
5699,GL02,man69,64,25.71,20.64,2020-08-10,2020-10-14
5700,LM99,man42,27,34.8,15.64,2020-08-04,2020-10-14
5701,RL25,man99,35,78.31,29.91,2020-09-12,2020-10-05
5702,TQ23,man73,39,34.64,25.03,2020-09-25,2020-10-24
5703,SN53,man23,85,89.2,29.19,2020-08-17,2020-10-26
5704,XB84,man43,62,99.06,26.51,2020-09-19,2020-10-19
5705,QH84,man45,97,25.06,18.41,2020-09-04,2020-10-02
5706,UG76,man72,24,29.04,18.87,2020-09-22,2020-10-02
5707,WU28,man18,33,24.38,20.27,2020-08-09,2020-10-02
5708,IG08,man51,18,93.24,26.1,2020-09-13,2020-10-26
5709,VD70,man38,98,95.15,27.76,2020-09-24,2020-10-17
5710,PP61,man46,92,79.21,14.71,2020-08-28,2020-10-18
5711,ZJ15,man20,94,78.78,12.38,2020-08-30,2020-10-02
5712,SI30,man74,95,83.78,18.15,2020-09-19,2020-10-23
5713,NY71,man80,55,97.65,27.11,2020-08-08,2020-10-11
5714,KF03,man18,43,55.79,23.28,2020-08-11,2020-10-11
5715,ZC79,man88,44,24.39,10.19,2020-09-13,2020-09-26
5716,UV49,man17,74,68.58,28.62,2020-09-04,2020-10-19
5717,HP42,man79,62,38.29,25.31,2020-09-13,2020-10-07
5718,PN89,man47,32,23.86,11.73,2020-08-27,2020-09-26
5719,YK73,man81,29,98.37,11.44,2020-09-18,2020-10-06
5720,SG00,man50,22,93.87,12.34,2020-09-01,2020-10-11
5721,HC47,man01,50,93.29,20.39,2020-09-23,2020-10-04
5722,FQ48,man73,66,72.47,12.55,2020-08-19,2020-10-22
5723,SJ03,man44,80,73.23,23.19,2020-08-24,2020-10-13
5724,DY90,man51,53,37.5,16.09,2020-09-19,2020-10-18
5725,PU54,man13,68,59.35,16.05,2020-08-01,2020-10-13
5726,RY64,man99,34,22.16,13.25,2020-08-30,2020-10-14
5727,PY27,man90,99,51.75,20.3,2020-08-31,2020-10-04
5728,CT15,man20,10,75.35,14.65,2020-08-05,2020-10-24
5729,XE49,man64,26,93.97,12.64,2020-09-20,2020-10-22
5730,PZ12,man76,99,84.07,10.45,2020-09-11,2020-10-25
5731,QK05,man68,20,50.78,11.38,2020-08-07,2020-10-20
5732,DQ69,man02,92,63.68,11.03,2020-09-25,2020-10-07
5733,IB58,man88,97,80.07,28.41,2020-09-21,2020-10-22
5734,DQ24,man41,55,73.36,16.66,2020-09-15,2020-10-14
5735,CA69,man06,80,24.1,14.3,2020-08-09,2020-10-22
5736,YA25,man59,87,95.92,29.93,2020-09-17,2020-10-15
5737,HC17,man73,94,93.09,21.72,2020-09-10,2020-10-07
5738,TC30,man21,1,51.33,10.79,2020-08-04,2020-09-28
5739,DY92,man65,8,21.85,15.07,2020-08-25,2020-09-28
5740,QT55,man74,38,65.01,23.51,2020-07-30,2020-10-23
5741,CY38,man17,28,98.34,28.88,2020-08-04,2020-10-05
5742,SL92,man47,18,71.05,29.66,2020-08-05,2020-10-24
5743,CY72,man77,15,37.54,17.23,2020-09-10,2020-10-22
5744,RX01,man31,65,77.32,25.95,2020-07-30,2020-10-14
5745,GR76,man84,64,25.51,24.44,2020-09-23,2020-10-24
5746,XO69,man23,49,73.61,24.57,2020-08-14,2020-10-10
5747,HP07,man43,7,47.34,28.2,2020-08-12,2020-09-26
5748,KS66,man12,84,25.86,13.24,2020-08-08,2020-10-01
5749,LS37,man14,63,71.28,18.18,2020-08-17,2020-10-16
5750,ET63,man33,70,28.72,27.56,2020-09-13,2020-10-08
5751,YG42,man88,22,98.45,24.46,2020-08-28,2020-10-02
5752,VZ77,man62,67,36.57,22.88,2020-08-01,2020-09-30
5753,AM83,man62,20,85.54,11.64,2020-09-11,2020-10-24
5754,UI79,man19,63,97.13,28.74,2020-08-12,2020-10-07
5755,CI56,man42,57,41.57,24.0,2020-08-21,2020-10-10
5756,FH94,man60,25,84.73,14.49,2020-07-29,2020-09-28
5757,BE87,man14,27,85.98,29.24,2020-08-20,2020-10-03
5758,WU06,man73,11,75.44,11.33,2020-09-06,2020-10-02
5759,AF44,man84,69,80.96,27.03,2020-08-11,2020-09-27
5760,DS73,man92,12,61.7,29.62,2020-08-07,2020-10-07
5761,DM80,man50,70,59.87,27.88,2020-08-15,2020-09-27
5762,IU16,man77,99,37.84,12.99,2020-08-10,2020-10-07
5763,UV37,man24,95,88.83,13.86,2020-08-19,2020-10-06
5764,JT83,man05,93,77.96,16.58,2020-08-01,2020-10-02
5765,CQ85,man81,75,96.45,26.08,2020-08-02,2020-10-13
5766,KA78,man34,69,60.09,17.3,2020-07-31,2020-10-15
5767,KE07,man51,43,59.35,18.51,2020-08-01,2020-10-06
5768,XX39,man71,51,68.76,27.66,2020-08-28,2020-10-19
5769,CS67,man68,46,42.64,29.72,2020-07-29,2020-10-23
5770,FP51,man43,69,29.68,26.42,2020-08-15,2020-10-09
5771,WG69,man44,15,68.58,14.67,2020-08-30,2020-09-28
5772,YO09,man88,65,24.76,17.33,2020-09-25,2020-09-29
5773,LX86,man98,59,72.86,26.77,2020-08-24,2020-09-27
5774,EW59,man92,22,58.04,28.67,2020-08-19,2020-10-07
5775,KS47,man90,36,54.21,19.96,2020-09-19,2020-10-19
5776,ZX65,man41,78,59.25,10.41,2020-08-09,2020-10-25
5777,LN19,man86,74,80.93,27.47,2020-08-24,2020-10-17
5778,DK46,man17,2,71.55,14.88,2020-09-26,2020-10-10
5779,JF65,man85,52,53.3,28.76,2020-08-20,2020-10-12
5780,OD35,man04,2,23.09,20.14,2020-09-10,2020-10-23
5781,XZ03,man86,8,38.17,27.81,2020-09-26,2020-10-22
5782,GR78,man55,20,92.28,16.95,2020-09-14,2020-09-27
5783,MO88,man07,26,43.33,21.05,2020-08-18,2020-10-12
5784,VO85,man21,47,27.06,29.22,2020-09-07,2020-10-12
5785,DJ89,man62,80,37.29,17.0,2020-08-14,2020-10-16
5786,RZ26,man54,35,73.62,12.43,2020-08-26,2020-10-21
5787,RA34,man90,27,29.61,10.75,2020-08-16,2020-10-07
5788,BG39,man12,24,58.6,19.09,2020-08-23,2020-10-09
5789,XB74,man80,1,59.87,20.69,2020-08-18,2020-10-01
5790,PZ77,man97,68,56.47,27.13,2020-09-16,2020-10-02
5791,ID31,man32,86,42.13,19.59,2020-08-11,2020-10-20
5792,EM56,man36,71,21.45,16.84,2020-08-16,2020-10-15
5793,DI25,man08,58,44.14,15.5,2020-09-04,2020-10-03
5794,PX95,man66,87,86.6,10.24,2020-08-27,2020-10-26
5795,UM64,man66,65,71.08,23.44,2020-09-23,2020-10-19
5796,JD54,man15,78,70.66,15.98,2020-09-12,2020-10-14
5797,UU25,man60,4,38.07,18.84,2020-07-28,2020-10-26
5798,VC31,man35,17,84.61,14.72,2020-08-20,2020-10-15
5799,GZ78,man38,55,78.39,20.73,2020-09-09,2020-09-27
5800,QR32,man26,64,97.95,26.21,2020-08-02,2020-10-02
5801,VO87,man75,56,28.24,24.91,2020-09-20,2020-10-01
5802,XC78,man45,62,20.87,24.68,2020-08-27,2020-10-18
5803,TO28,man62,72,43.55,28.8,2020-08-22,2020-10-02
5804,TU94,man68,33,79.07,11.89,2020-08-27,2020-10-20
5805,GY81,man75,23,89.81,13.57,2020-08-17,2020-09-27
5806,MP42,man97,85,65.68,14.14,2020-08-08,2020-10-13
5807,ZV99,man60,18,53.2,20.68,2020-09-25,2020-10-21
5808,SH07,man52,6,38.69,22.07,2020-09-20,2020-10-01
5809,RN72,man68,89,95.38,11.9,2020-08-19,2020-10-26
5810,KY65,man40,93,27.69,13.66,2020-08-15,2020-10-08
5811,NO72,man09,54,27.29,27.16,2020-09-18,2020-10-05
5812,RB35,man70,84,98.58,22.2,2020-08-04,2020-09-26
5813,VE23,man92,97,35.52,14.47,2020-09-17,2020-10-09
5814,JQ13,man33,98,36.78,25.03,2020-09-18,2020-10-19
5815,XQ39,man46,31,45.63,28.8,2020-09-25,2020-10-04
5816,BQ65,man25,27,31.74,19.54,2020-08-24,2020-10-11
5817,SX62,man28,25,82.62,18.03,2020-08-09,2020-10-09
5818,PL40,man48,69,75.4,18.16,2020-08-30,2020-10-14
5819,VI34,man85,87,49.03,27.0,2020-08-27,2020-09-27
5820,WR21,man78,30,69.82,24.93,2020-08-20,2020-10-02
5821,ED54,man47,74,98.37,21.77,2020-08-13,2020-10-16
5822,DP09,man49,16,43.63,25.98,2020-08-07,2020-09-26
5823,QO21,man80,85,56.58,17.97,2020-08-28,2020-10-17
5824,GM69,man25,44,33.74,24.34,2020-09-18,2020-09-29
5825,EX49,man09,70,27.46,21.48,2020-09-20,2020-10-17
5826,KK06,man67,22,99.46,16.05,2020-09-26,2020-10-10
5827,WH18,man21,19,60.36,12.76,2020-08-02,2020-10-26
5828,TS45,man60,10,39.22,18.32,2020-09-01,2020-10-05
5829,SB75,man51,35,47.76,28.1,2020-09-16,2020-10-11
5830,ZO55,man54,17,74.07,15.61,2020-08-09,2020-10-21
5831,YC37,man09,86,37.41,26.2,2020-09-21,2020-10-17
5832,VI49,man33,47,27.39,22.8,2020-09-07,2020-09-29
5833,RP92,man39,48,79.39,15.68,2020-08-23,2020-10-25
5834,NM23,man47,32,29.67,19.88,2020-08-17,2020-10-16
5835,PP30,man56,8,95.71,19.98,2020-09-05,2020-10-18
5836,YR55,man83,92,57.31,25.67,2020-09-23,2020-09-27
5837,QF28,man28,88,69.25,18.98,2020-08-04,2020-09-28
5838,TT84,man97,98,28.56,18.69,2020-09-01,2020-10-19
5839,JK11,man93,25,46.9,21.37,2020-08-13,2020-09-26
5840,JB17,man20,42,39.25,23.84,2020-08-07,2020-10-25
5841,UN58,man65,66,26.74,17.9,2020-08-10,2020-10-05
5842,IG91,man49,17,83.82,23.82,2020-09-12,2020-10-23
5843,DZ54,man87,56,36.06,24.2,2020-09-21,2020-09-28
5844,OL19,man50,82,59.33,26.47,2020-09-17,2020-10-18
5845,XL03,man19,100,47.2,26.11,2020-09-26,2020-10-09
5846,VV06,man62,90,44.98,13.5,2020-08-29,2020-10-17
5847,CZ41,man38,16,36.02,13.56,2020-08-20,2020-09-30
5848,HO57,man46,16,96.84,28.84,2020-09-20,2020-10-24
5849,QC44,man89,20,25.81,15.29,2020-08-20,2020-10-23
5850,KI26,man99,40,79.82,21.2,2020-09-02,2020-10-09
5851,IM53,man34,34,44.33,26.62,2020-08-30,2020-10-10
5852,PX57,man03,30,48.47,14.54,2020-09-03,2020-10-01
5853,NN61,man12,29,91.86,21.85,2020-09-14,2020-10-11
5854,ER30,man04,82,66.24,29.64,2020-09-14,2020-10-05
5855,XZ81,man32,42,24.31,27.27,2020-08-14,2020-10-01
5856,XZ20,man63,32,34.29,18.24,2020-09-14,2020-10-03
5857,AA85,man24,62,41.26,28.83,2020-07-29,2020-09-27
5858,TE24,man58,49,48.18,29.26,2020-08-21,2020-10-11
5859,OV89,man55,66,97.43,17.94,2020-07-29,2020-10-20
5860,XZ40,man66,30,24.15,11.93,2020-08-14,2020-10-08
5861,JO93,man26,9,87.64,18.75,2020-09-25,2020-10-17
5862,KN25,man75,41,45.98,18.88,2020-07-31,2020-10-22
5863,TR18,man64,10,78.09,19.18,2020-08-13,2020-10-07
5864,DV37,man10,76,83.06,28.1,2020-09-04,2020-10-11
5865,XL22,man33,30,68.4,16.9,2020-08-04,2020-10-18
5866,DU57,man31,67,62.85,20.55,2020-09-08,2020-10-09
5867,OE34,man64,99,80.88,12.73,2020-08-23,2020-10-26
5868,CR32,man03,29,60.17,21.93,2020-08-29,2020-10-24
5869,RI97,man19,73,55.59,27.26,2020-07-30,2020-10-15
5870,LG86,man95,100,53.55,25.23,2020-09-06,2020-10-09
5871,FY12,man23,53,36.87,25.61,2020-09-24,2020-10-14
5872,YX93,man40,34,44.36,13.34,2020-09-04,2020-10-01
5873,CA02,man31,50,44.27,26.02,2020-09-21,2020-10-11
5874,IQ60,man31,2,92.1,23.22,2020-08-16,2020-10-01
5875,RD13,man46,99,31.24,13.03,2020-08-06,2020-10-23
5876,JB96,man70,54,29.67,22.65,2020-08-23,2020-09-30
5877,FG48,man47,75,63.67,10.24,2020-08-31,2020-10-13
5878,LK14,man74,42,49.7,17.02,2020-09-13,2020-10-06
5879,JI78,man77,50,69.68,13.59,2020-08-02,2020-10-05
5880,HU70,man48,20,50.6,16.37,2020-08-24,2020-10-15
5881,QQ21,man11,90,52.12,25.02,2020-09-07,2020-10-18
5882,ZL48,man52,64,35.81,24.55,2020-09-14,2020-10-24
5883,PO41,man75,61,86.22,24.43,2020-08-01,2020-10-15
5884,IG25,man41,85,88.54,29.89,2020-08-09,2020-09-30
5885,XL81,man56,84,34.9,13.02,2020-09-20,2020-10-26
5886,VD23,man20,51,97.92,12.92,2020-09-11,2020-10-07
5887,QX49,man05,32,37.89,23.24,2020-07-30,2020-10-01
5888,BY07,man11,61,71.54,23.67,2020-09-18,2020-10-04
5889,AL54,man92,96,91.72,14.8,2020-09-24,2020-10-23
5890,XZ60,man21,95,53.28,21.78,2020-09-23,2020-10-25
5891,UB88,man71,63,91.58,14.85,2020-09-04,2020-10-06
5892,LR09,man63,80,71.9,24.87,2020-09-05,2020-10-15
5893,ZW40,man51,46,84.45,23.42,2020-09-23,2020-10-23
5894,YH13,man45,82,25.12,20.63,2020-08-21,2020-10-18
5895,XW90,man41,10,24.01,20.45,2020-09-14,2020-10-14
5896,WQ65,man22,64,70.02,16.01,2020-08-06,2020-10-20
5897,KV92,man77,5,35.86,26.6,2020-08-24,2020-10-17
5898,KY87,man43,21,40.58,27.58,2020-08-01,2020-10-11
5899,GQ62,man42,19,59.56,25.82,2020-08-16,2020-10-14
5900,DB54,man35,82,72.94,14.22,2020-08-25,2020-10-07
5901,CN64,man78,97,46.59,16.89,2020-09-07,2020-10-14
5902,WO29,man96,79,79.03,24.99,2020-09-13,2020-09-26
5903,YT39,man45,84,20.58,28.35,2020-08-12,2020-10-21
5904,AJ36,man95,50,77.77,25.91,2020-08-15,2020-09-29
5905,MR40,man61,63,33.05,25.96,2020-09-15,2020-10-10
5906,XJ67,man99,65,87.4,24.81,2020-08-21,2020-10-12
5907,GU11,man76,73,28.43,16.54,2020-09-16,2020-09-27
5908,GO89,man41,61,51.18,17.52,2020-09-22,2020-10-04
5909,AQ80,man49,6,84.28,12.23,2020-09-19,2020-09-29
5910,EB45,man64,17,66.33,25.32,2020-08-23,2020-09-27
5911,GD15,man58,71,79.33,19.04,2020-09-11,2020-10-17
5912,GX94,man96,19,47.19,26.46,2020-07-29,2020-09-29
5913,NY05,man74,67,64.0,19.0,2020-08-25,2020-10-19
5914,AZ50,man00,36,37.77,22.94,2020-09-07,2020-10-10
5915,GD11,man87,23,28.21,16.63,2020-08-15,2020-10-06
5916,FU25,man66,18,82.91,14.5,2020-09-16,2020-10-14
5917,SG68,man85,72,41.06,20.72,2020-08-24,2020-10-16
5918,KV99,man12,9,67.03,26.88,2020-09-14,2020-09-26
5919,YT84,man98,83,36.37,15.87,2020-07-31,2020-09-30
5920,TJ87,man56,6,77.0,17.67,2020-08-25,2020-09-28
5921,NO80,man73,69,24.62,11.77,2020-08-08,2020-10-09
5922,JP94,man95,6,74.79,17.72,2020-08-03,2020-10-26
5923,SO99,man60,27,53.38,22.37,2020-08-10,2020-10-08
5924,FL92,man05,42,83.64,23.92,2020-08-31,2020-10-23
5925,JV60,man39,3,70.07,29.59,2020-08-26,2020-10-24
5926,YZ58,man64,96,40.32,29.51,2020-09-25,2020-10-23
5927,YU73,man25,37,39.33,18.58,2020-08-02,2020-10-07
5928,XT30,man78,5,47.68,25.6,2020-08-01,2020-10-04
5929,PZ57,man78,85,42.63,13.45,2020-08-25,2020-10-13
5930,DN94,man64,37,71.76,21.21,2020-09-22,2020-10-20
5931,NG73,man28,45,34.56,17.51,2020-08-24,2020-10-02
5932,HD32,man24,13,72.36,22.37,2020-08-23,2020-10-20
5933,XX41,man80,27,31.9,26.26,2020-08-11,2020-10-06
5934,XE27,man37,80,63.17,18.03,2020-07-30,2020-10-05
5935,ZX36,man39,74,23.65,14.17,2020-08-08,2020-10-07
5936,FP73,man18,37,30.87,11.23,2020-09-03,2020-10-25
5937,TW54,man28,66,87.89,16.46,2020-08-01,2020-10-01
5938,BW17,man20,86,54.13,24.83,2020-09-22,2020-09-30
5939,RM14,man90,25,52.63,20.06,2020-08-03,2020-09-30
5940,KQ71,man98,39,47.74,10.67,2020-09-03,2020-10-08
5941,PJ58,man85,66,89.23,12.76,2020-07-28,2020-10-02
5942,QR15,man22,95,43.41,27.22,2020-08-25,2020-09-29
5943,GS80,man17,73,45.72,13.7,2020-09-21,2020-09-28
5944,SJ02,man51,35,99.51,10.6,2020-09-21,2020-10-10
5945,GC36,man27,57,93.6,24.57,2020-09-06,2020-10-22
5946,VH87,man39,57,40.76,26.62,2020-08-05,2020-10-18
5947,VT49,man90,85,29.91,18.42,2020-09-08,2020-10-24
5948,VJ45,man27,23,32.73,22.23,2020-08-08,2020-09-30
5949,FJ06,man03,80,31.58,29.96,2020-09-05,2020-10-02
5950,HS85,man98,6,59.71,17.58,2020-09-13,2020-10-06
5951,JZ90,man90,9,38.59,10.59,2020-07-28,2020-10-16
5952,LJ75,man17,48,25.27,18.33,2020-08-22,2020-10-21
5953,RT67,man40,90,56.4,24.97,2020-08-28,2020-10-16
5954,UQ39,man79,93,31.02,12.49,2020-08-05,2020-09-29
5955,SL37,man51,46,83.8,29.24,2020-09-15,2020-10-02
5956,EH68,man80,22,97.26,11.17,2020-08-16,2020-09-29
5957,ZS42,man74,73,77.94,26.85,2020-08-29,2020-10-11
5958,FB84,man42,64,21.99,27.3,2020-09-15,2020-10-11
5959,DA27,man47,13,70.12,27.79,2020-09-16,2020-10-09
5960,QE13,man37,10,76.02,14.98,2020-08-17,2020-10-04
5961,SZ95,man46,77,51.24,27.63,2020-09-09,2020-10-13
5962,PS18,man16,62,98.4,22.18,2020-08-13,2020-10-02
5963,PB37,man42,34,78.84,22.89,2020-09-07,2020-10-23
5964,YL34,man60,48,75.35,22.3,2020-09-26,2020-10-23
5965,VC24,man16,20,42.26,12.35,2020-08-14,2020-10-20
5966,ZJ66,man12,10,92.93,28.07,2020-09-25,2020-10-11
5967,BE46,man13,26,51.1,24.51,2020-09-17,2020-10-01
5968,QU75,man63,7,37.39,17.23,2020-09-21,2020-10-16
5969,FP72,man08,52,70.08,13.34,2020-08-29,2020-10-06
5970,HK85,man44,31,42.74,13.13,2020-09-24,2020-10-21
5971,DD94,man13,12,37.69,29.09,2020-08-31,2020-10-17
5972,FR17,man66,29,56.65,25.72,2020-08-14,2020-10-25
5973,YH74,man82,34,38.77,15.88,2020-09-10,2020-10-01
5974,EU37,man39,17,99.14,28.61,2020-09-02,2020-10-17
5975,EW02,man69,20,21.5,10.6,2020-08-30,2020-10-23
5976,BR95,man91,45,41.87,10.6,2020-08-26,2020-09-29
5977,KO78,man13,65,87.93,26.48,2020-09-01,2020-10-18
5978,FJ10,man66,32,90.72,17.78,2020-08-05,2020-10-14
5979,KX74,man71,7,56.04,28.24,2020-08-02,2020-10-26
5980,XF47,man63,67,35.35,18.79,2020-07-30,2020-10-09
5981,ZL87,man83,18,70.82,15.4,2020-09-22,2020-10-04
5982,IP67,man92,64,70.32,19.15,2020-09-24,2020-09-29
5983,QI91,man25,87,78.43,27.71,2020-08-28,2020-09-28
5984,YP86,man08,64,79.37,22.7,2020-08-22,2020-10-20
5985,OW07,man86,45,49.18,10.31,2020-08-21,2020-10-10
5986,VW85,man21,86,28.79,12.3,2020-09-24,2020-09-27
5987,ML19,man46,91,27.9,14.34,2020-08-13,2020-10-08
5988,LR04,man58,76,94.93,12.71,2020-08-13,2020-09-30
